LURN_SAK,Incident Date,Incident Reported Date,Category,Stat Code,Stat Code Desc,Address,Street,City,Zip,Incident ID,Reporting District,Sequential (per Station),Gang Related,Unit ID,Unit Name,Longitude,Latitude,Part Category,OBJECTID,x,y
20158241,2/19/2023 11:14:28 AM,2/19/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"24800 PANAMA AVE, CARSON, CA",24800 PANAMA AVE,CARSON,,923-01649-1624,1624,1649,NO,CA0190016,CARSON,-118.2670107,33.79898466,1,8732,-13165423.41,4001842.408
20305259,8/11/2023 12:30:00 AM,8/11/2023 12:00:00 AM,GRAND THEFT AUTO,92,"GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","8000 CLARINDA AVE, PICO RIVERA, CA",8000 CLARINDA AVE,PICO RIVERA,,923-04695-1519,1519,4695,NO,CA0190015,PICO RIVERA,-118.0899724,33.96271788,1,8733,-13145715.59,4023797.047
20155277,2/15/2023 4:25:00 PM,2/15/2023 12:00:00 AM,ROBBERY,37,"ROBBERY, WEAPON: Other","1200 S DUNCAN AVE, LOS ANGELES, CA 90022",1200 S DUNCAN AVE,LOS ANGELES,90022,923-02247-0278,278,2247,NO,CA0190002,EAST LOS ANGELES,-118.1707935,34.01695953,1,8734,-13154712.55,4031079.504
20192712,4/2/2023 7:00:00 PM,4/2/2023 12:00:00 AM,AGGRAVATED ASSAULT,52,"ASSAULT, AGGRAVATED: ADW - KNIFE","COMPTON AVE AND FLORENCE AVE, LOS ANGELES, CA",COMPTON AVE AND FLORENCE AVE,LOS ANGELES,,023-04597-2170,2170,4597,NO,CA01900V3,CENTURY,-118.247667,33.97400067,1,8735,-13163270.08,4025311.485
20243296,6/1/2023 10:04:00 PM,6/1/2023 12:00:00 AM,NARCOTICS,185,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana),"10800 FIRESTONE BLVD, NORWALK, CA 90650",10800 FIRESTONE BLVD,NORWALK,90650,923-06460-0451,451,6460,NO,CA0190004,NORWALK,-118.1014656,33.9233892,2,8736,-13146995.02,4018519.7
20151906,2/10/2023 10:42:30 PM,2/11/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"2300 OLD HAROLD RD, PALMDALE, CA",2300 OLD HAROLD RD,PALMDALE,,923-02042-2603,2603,2042,NO,CA01900W9,PALMDALE,-118.0862539,34.55195898,1,8737,-13145301.65,4103159.63
20278112,7/9/2023 11:10:00 AM,7/10/2023 12:00:00 AM,LARCENY THEFT,83,"GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","1800 DURFEE AVE, SOUTH EL MONTE, CA 91733",1800 DURFEE AVE,SOUTH EL MONTE,91733,923-07248-0562,562,7248,NO,CA0190005,TEMPLE,-118.0323998,34.04268791,1,8738,-13139306.65,4034535.41
20274787,7/6/2023 5:01:00 PM,7/6/2023 12:00:00 AM,LARCENY THEFT,83,"GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","1800 DURFEE AVE, SOUTH EL MONTE, CA 91733",1800 DURFEE AVE,SOUTH EL MONTE,91733,923-07138-0562,562,7138,NO,CA0190005,TEMPLE,-118.0323998,34.04268791,1,8739,-13139306.65,4034535.41
20278114,7/3/2023 3:02:30 PM,7/10/2023 12:00:00 AM,LARCENY THEFT,83,"GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","1800 DURFEE AVE, SOUTH EL MONTE, CA 91733",1800 DURFEE AVE,SOUTH EL MONTE,91733,923-07249-0562,562,7249,NO,CA0190005,TEMPLE,-118.0323998,34.04268791,1,8740,-13139306.65,4034535.41
20242222,5/30/2023 6:34:30 PM,5/31/2023 12:00:00 AM,LARCENY THEFT,83,"GRAND THEFT: Shoplifting (From Dept Store, Mkt Gas Sta)","1800 DURFEE AVE, SOUTH EL MONTE, CA 91733",1800 DURFEE AVE,SOUTH EL MONTE,91733,923-05742-0562,562,5742,NO,CA0190005,TEMPLE,-118.0323998,34.04268791,1,8741,-13139306.65,4034535.41
20302823,8/4/2023 1:42:00 PM,8/8/2023 12:00:00 AM,LARCENY THEFT,383,"THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","1800 DURFEE AVE, SOUTH EL MONTE, CA 91733",1800 DURFEE AVE,SOUTH EL MONTE,91733,923-08198-0562,562,8198,NO,CA0190005,TEMPLE,-118.0323998,34.04268791,1,8742,-13139306.65,4034535.41
20302822,8/3/2023 8:55:00 PM,8/8/2023 12:00:00 AM,LARCENY THEFT,383,"THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","1800 DURFEE AVE, SOUTH EL MONTE, CA 91733",1800 DURFEE AVE,SOUTH EL MONTE,91733,923-08197-0562,562,8197,NO,CA0190005,TEMPLE,-118.0323998,34.04268791,1,8743,-13139306.65,4034535.41
20154535,2/14/2023 4:45:00 PM,2/14/2023 12:00:00 AM,LARCENY THEFT,383,"THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","7200 ATLANTIC AVE, CUDAHY, CA",7200 ATLANTIC AVE,CUDAHY,,923-02203-0262,262,2203,NO,CA0190002,EAST LOS ANGELES,-118.1876985,33.96888861,1,8744,-13156594.42,4024625.291
20142693,1/27/2022 6:21:00 AM,2/1/2023 12:00:00 AM,FRAUD AND NSF CHECKS,112,FRAUD: Fraud By False Pretenses,"2600 CALIFORNIA ST, HUNTINGTON PARK, CA 90255",2600 CALIFORNIA ST,HUNTINGTON PARK,90255,923-01558-2178,2178,1558,NO,CA01900V3,CENTURY,-118.2229712,33.97227383,2,8745,-13160520.96,4025079.686
20159212,2/20/2023 4:38:30 PM,2/20/2023 12:00:00 AM,BURGLARY,75,"BURGLARY, OTHER STRUCTURE: Day, Entry No Force","1700 PACIFIC COAST HWY, LOMITA, CA 90717",1700 PACIFIC COAST HWY,LOMITA,90717,923-00608-1714,1714,608,NO,CA0190017,LOMITA,-118.3080137,33.78887372,1,8746,-13169987.84,4000488.033
20143013,2/1/2023 6:00:00 AM,2/1/2023 12:00:00 AM,FRAUD AND NSF CHECKS,112,FRAUD: Fraud By False Pretenses,"11000 HARRIS AVE, LYNWOOD, CA 90262",11000 HARRIS AVE,LYNWOOD,90262,923-01587-2113,2113,1587,NO,CA01900V3,CENTURY,-118.1874398,33.9291314,2,8747,-13156565.61,4019290.069
20165701,2/27/2023 7:13:00 PM,2/28/2023 12:00:00 AM,DISORDERLY CONDUCT,217,DISORDERLY CONDUCT: Telephone Annoyance,"45100 ANDALE AVE, LANCASTER, CA",45100 ANDALE AVE,LANCASTER,,923-03460-1132,1132,3460,NO,CA0190024,LANCASTER,-118.1171112,34.70314893,2,8748,-13148736.68,4123613.088
20143381,2/1/2023 7:18:00 AM,2/1/2023 12:00:00 AM,FRAUD AND NSF CHECKS,112,FRAUD: Fraud By False Pretenses,"12200 ELVA AVE, LOS ANGELES, CA 90059",12200 ELVA AVE,LOS ANGELES,90059,923-01612-2132,2132,1612,NO,CA01900V3,CENTURY,-118.2518203,33.92084896,2,8749,-13163732.43,4018178.92
20154450,2/13/2023 2:30:00 AM,2/14/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"LANCASTER BLVD AND FIG AVE, LANCASTER, CA 93534",LANCASTER BLVD AND FIG AVE,LANCASTER,93534,923-02662-1123,1123,2662,NO,CA0190024,LANCASTER,-118.1431726,34.69698819,1,8750,-13151637.81,4122778.914
20167682,3/2/2023 6:32:28 PM,3/2/2023 12:00:00 AM,VANDALISM,263,VANDALISM FELONY,"4000 HARDWICK ST, LAKEWOOD, CA 90712",4000 HARDWICK ST,LAKEWOOD,90712,923-04229-1320,1320,4229,NO,CA0190013,LAKEWOOD,-118.1440149,33.85100488,2,8751,-13151731.58,4008813.125
20146948,2/6/2023 1:10:00 AM,2/6/2023 12:00:00 AM,VEHICLE / BOATING LAWS,250,"VEHICLE AND BOATING LAWS: Hit And Run, Misdemeanor","ALONDRA BLVD AND BRADFIELD AVE, COMPTON, CA",ALONDRA BLVD AND BRADFIELD AVE,COMPTON,,923-01787-2846,2846,1787,NO,CA0190042,COMPTON,-118.203052,33.88800345,2,8752,-13158303.56,4013773.521
20153289,2/13/2023 10:23:00 AM,2/13/2023 12:00:00 AM,ROBBERY,42,"ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","5100 WHITTIER BLVD, LOS ANGELES, CA 90022",5100 WHITTIER BLVD,LOS ANGELES,90022,923-02139-0286,286,2139,NO,CA0190002,EAST LOS ANGELES,-118.1575076,34.01990281,1,8753,-13153233.58,4031474.801
